Datetime,Celsius,Temp,Decimal,
18.07.18 13:09:01,C,11,594
18.07.18 13:09:31,C,11,093
18.07.18 13:10:01,C,11,093
18.07.18 13:10:31,C,11,093
18.07.18 13:11:01,C,11,093
18.07.18 13:11:31,C,11,093
18.07.18 13:12:01,C,11,093
18.07.18 13:12:31,C,11,093
18.07.18 13:13:01,C,11,093
18.07.18 13:13:31,C,11,093
18.07.18 13:14:01,C,11,093
18.07.18 13:14:31,C,11,093
18.07.18 13:15:01,C,11,093
18.07.18 13:15:31,C,11,093
18.07.18 13:16:01,C,11,093
18.07.18 13:16:31,C,11,093
18.07.18 13:17:01,C,11,093
18.07.18 13:17:31,C,11,093
18.07.18 13:18:01,C,11,093
18.07.18 13:18:31,C,11,093
18.07.18 13:19:01,C,11,093
18.07.18 13:19:31,C,11,093
18.07.18 13:20:01,C,11,093
18.07.18 13:20:31,C,11,093
18.07.18 13:21:01,C,11,093
18.07.18 13:21:31,C,10,592
18.07.18 13:22:01,C,10,592
18.07.18 13:22:31,C,10,592
18.07.18 13:23:01,C,10,592
18.07.18 13:23:31,C,10,592
18.07.18 13:24:01,C,10,592
18.07.18 13:24:31,C,10,592
18.07.18 13:25:01,C,10,592
18.07.18 13:25:31,C,10,592
18.07.18 13:26:01,C,11,093
18.07.18 13:26:31,C,11,093
18.07.18 13:27:01,C,11,093
18.07.18 13:27:31,C,11,093
18.07.18 13:28:01,C,11,093
18.07.18 13:28:31,C,11,093
18.07.18 13:29:01,C,11,093
18.07.18 13:29:31,C,11,093
18.07.18 13:30:01,C,11,093
18.07.18 13:30:31,C,11,093
18.07.18 13:31:01,C,11,093
18.07.18 13:31:31,C,11,093
18.07.18 13:32:01,C,11,093
18.07.18 13:32:31,C,11,093
18.07.18 13:33:01,C,11,093
18.07.18 13:33:31,C,11,093
18.07.18 13:34:01,C,11,093
18.07.18 13:34:31,C,11,093
18.07.18 13:35:01,C,11,093
18.07.18 13:35:31,C,11,093
18.07.18 13:36:01,C,11,093
18.07.18 13:36:31,C,11,093
18.07.18 13:37:01,C,11,594
18.07.18 13:37:31,C,11,594
18.07.18 13:38:01,C,11,594
18.07.18 13:38:31,C,11,594
18.07.18 13:39:01,C,11,594
18.07.18 13:39:31,C,11,594
18.07.18 13:40:01,C,11,594
18.07.18 13:40:31,C,11,594
18.07.18 13:41:01,C,11,594
18.07.18 13:41:31,C,11,594
18.07.18 13:42:01,C,11,594
18.07.18 13:42:31,C,11,594
18.07.18 13:43:01,C,11,594
18.07.18 13:43:31,C,11,594
18.07.18 13:44:01,C,11,594
18.07.18 13:44:31,C,11,594
18.07.18 13:45:01,C,11,594
18.07.18 13:45:31,C,11,594
18.07.18 13:46:01,C,12,096
18.07.18 13:46:31,C,12,096
18.07.18 13:47:01,C,12,096
18.07.18 13:47:31,C,12,096
18.07.18 13:48:01,C,12,096
18.07.18 13:48:31,C,12,096
18.07.18 13:49:01,C,12,096
18.07.18 13:49:31,C,12,597
18.07.18 13:50:01,C,12,597
18.07.18 13:50:31,C,12,597
18.07.18 13:51:01,C,12,597
18.07.18 13:51:31,C,12,597
18.07.18 13:52:01,C,12,597
18.07.18 13:52:31,C,12,597
18.07.18 13:53:01,C,12,597
18.07.18 13:53:31,C,12,597
18.07.18 13:54:01,C,12,597
18.07.18 13:54:31,C,12,597
18.07.18 13:55:01,C,12,597
18.07.18 13:55:31,C,12,597
18.07.18 13:56:01,C,12,597
18.07.18 13:56:31,C,12,597
18.07.18 13:57:01,C,12,597
18.07.18 13:57:31,C,12,597
18.07.18 13:58:01,C,12,597
18.07.18 13:58:31,C,13,098
18.07.18 13:59:01,C,13,098
18.07.18 13:59:31,C,13,098
18.07.18 14:00:01,C,13,098
18.07.18 14:00:31,C,13,098
18.07.18 14:01:01,C,13,098
18.07.18 14:01:31,C,13,098
18.07.18 14:02:01,C,13,098
18.07.18 14:02:31,C,13,098
18.07.18 14:03:01,C,13,6
18.07.18 14:03:31,C,13,6
18.07.18 14:04:01,C,13,6
18.07.18 14:04:31,C,13,6
18.07.18 14:05:01,C,13,6
18.07.18 14:05:31,C,13,6
18.07.18 14:06:01,C,14,101
18.07.18 14:06:31,C,14,101
18.07.18 14:07:01,C,14,101
18.07.18 14:07:31,C,14,101
18.07.18 14:08:01,C,14,101
18.07.18 14:08:31,C,14,101
18.07.18 14:09:01,C,14,602
18.07.18 14:09:31,C,14,602
18.07.18 14:10:01,C,14,602
18.07.18 14:10:31,C,14,602
18.07.18 14:11:01,C,14,602
18.07.18 14:11:31,C,14,602
18.07.18 14:12:01,C,14,602
18.07.18 14:12:31,C,14,602
18.07.18 14:13:01,C,14,602
18.07.18 14:13:31,C,15,103
18.07.18 14:14:01,C,15,103
18.07.18 14:14:31,C,15,103
18.07.18 14:15:01,C,15,103
18.07.18 14:15:31,C,15,103
18.07.18 14:16:01,C,15,103
18.07.18 14:16:31,C,15,103
18.07.18 14:17:01,C,15,103
18.07.18 14:17:31,C,15,103
18.07.18 14:18:01,C,15,103
18.07.18 14:18:31,C,15,103
18.07.18 14:19:01,C,15,103
18.07.18 14:19:31,C,15,103
18.07.18 14:20:01,C,15,103
18.07.18 14:20:31,C,15,103
18.07.18 14:21:01,C,15,103
18.07.18 14:21:31,C,15,103
18.07.18 14:22:01,C,15,103
18.07.18 14:22:31,C,15,103
18.07.18 14:23:01,C,15,103
18.07.18 14:23:31,C,15,103
18.07.18 14:24:01,C,14,602
18.07.18 14:24:31,C,14,602
18.07.18 14:25:01,C,14,602
18.07.18 14:25:31,C,14,602
18.07.18 14:26:01,C,14,602
18.07.18 14:26:31,C,14,602
18.07.18 14:27:01,C,14,602
18.07.18 14:27:31,C,14,602
18.07.18 14:28:01,C,14,602
18.07.18 14:28:31,C,14,602
18.07.18 14:29:01,C,14,602
18.07.18 14:29:31,C,14,602
18.07.18 14:30:01,C,14,101
18.07.18 14:30:31,C,14,101
18.07.18 14:31:01,C,14,101
18.07.18 14:31:31,C,14,101
18.07.18 14:32:01,C,14,101
18.07.18 14:32:31,C,14,101
18.07.18 14:33:01,C,14,101
18.07.18 14:33:31,C,14,101
18.07.18 14:34:01,C,14,101
18.07.18 14:34:31,C,13,6
18.07.18 14:35:01,C,13,6
18.07.18 14:35:31,C,13,6
18.07.18 14:36:01,C,13,6
18.07.18 14:36:31,C,13,6
18.07.18 14:37:01,C,13,6
18.07.18 14:37:31,C,13,6
18.07.18 14:38:01,C,13,6
18.07.18 14:38:31,C,13,6
18.07.18 14:39:01,C,13,6
18.07.18 14:39:31,C,13,6
18.07.18 14:40:01,C,13,6
18.07.18 14:40:31,C,13,098
18.07.18 14:41:01,C,13,098
18.07.18 14:41:31,C,13,098
18.07.18 14:42:01,C,13,098
18.07.18 14:42:31,C,13,098
18.07.18 14:43:01,C,13,098
18.07.18 14:43:31,C,13,098
18.07.18 14:44:01,C,13,098
18.07.18 14:44:31,C,13,098
18.07.18 14:45:01,C,13,098
18.07.18 14:45:31,C,13,098
18.07.18 14:46:01,C,13,098
18.07.18 14:46:31,C,13,098
18.07.18 14:47:01,C,13,098
18.07.18 14:47:31,C,13,098
18.07.18 14:48:01,C,13,098
18.07.18 14:48:31,C,13,098
18.07.18 14:49:01,C,13,098
18.07.18 14:49:31,C,13,098
18.07.18 14:50:01,C,13,098
18.07.18 14:50:31,C,13,098
18.07.18 14:51:01,C,13,6
18.07.18 14:51:31,C,13,6
18.07.18 14:52:01,C,13,6
18.07.18 14:52:31,C,13,6
18.07.18 14:53:01,C,13,6
18.07.18 14:53:31,C,13,6
18.07.18 14:54:01,C,13,098
18.07.18 14:54:31,C,13,098
18.07.18 14:55:01,C,13,098
18.07.18 14:55:31,C,13,098
18.07.18 14:56:01,C,13,098
18.07.18 14:56:31,C,13,098
18.07.18 14:57:01,C,13,098
18.07.18 14:57:31,C,13,098
18.07.18 14:58:01,C,13,098
18.07.18 14:58:31,C,13,098
18.07.18 14:59:01,C,13,098
18.07.18 14:59:31,C,12,597
18.07.18 15:00:01,C,12,597
18.07.18 15:00:31,C,12,597
18.07.18 15:01:01,C,12,597
18.07.18 15:01:31,C,12,597
18.07.18 15:02:01,C,12,597
18.07.18 15:02:31,C,12,597
18.07.18 15:03:01,C,12,597
18.07.18 15:03:31,C,12,096
18.07.18 15:04:01,C,12,096
18.07.18 15:04:31,C,12,096
18.07.18 15:05:01,C,12,096
18.07.18 15:05:31,C,12,096
18.07.18 15:06:01,C,12,096
18.07.18 15:06:31,C,12,096
18.07.18 15:07:01,C,12,096
18.07.18 15:07:31,C,11,594
18.07.18 15:08:01,C,11,594
18.07.18 15:08:31,C,11,594
18.07.18 15:09:01,C,11,594
18.07.18 15:09:31,C,11,594
18.07.18 15:10:01,C,11,093
18.07.18 15:10:31,C,11,093
18.07.18 15:11:01,C,10,592
18.07.18 15:11:31,C,10,592
18.07.18 15:12:01,C,10,592
18.07.18 15:12:31,C,10,592
18.07.18 15:13:01,C,10,592
18.07.18 15:13:31,C,10,592
18.07.18 15:14:01,C,10,09
18.07.18 15:14:31,C,10,592
18.07.18 15:15:01,C,10,09
18.07.18 15:15:31,C,10,09
18.07.18 15:16:01,C,10,09
18.07.18 15:16:31,C,10,09
18.07.18 15:17:01,C,9,588
18.07.18 15:17:31,C,9,588
18.07.18 15:18:01,C,9,588
18.07.18 15:18:31,C,9,087
18.07.18 15:19:01,C,9,087
18.07.18 15:19:31,C,9,087
18.07.18 15:20:01,C,9,087
18.07.18 15:20:31,C,9,087
18.07.18 15:21:01,C,9,588
18.07.18 15:21:31,C,9,588
18.07.18 15:22:01,C,9,588
18.07.18 15:22:31,C,9,588
18.07.18 15:23:01,C,9,588
18.07.18 15:23:31,C,9,588
18.07.18 15:24:01,C,9,588
18.07.18 15:24:31,C,9,588
18.07.18 15:25:01,C,9,588
18.07.18 15:25:31,C,9,588
18.07.18 15:26:01,C,9,588
18.07.18 15:26:31,C,9,588
18.07.18 15:27:01,C,9,588
18.07.18 15:27:31,C,9,588
18.07.18 15:28:01,C,9,588
18.07.18 15:28:31,C,9,588
18.07.18 15:29:01,C,9,588
18.07.18 15:29:31,C,9,588
18.07.18 15:30:01,C,9,588
18.07.18 15:30:31,C,9,588
18.07.18 15:31:01,C,9,588
18.07.18 15:31:31,C,9,588
18.07.18 15:32:01,C,9,588
18.07.18 15:32:31,C,9,588
18.07.18 15:33:01,C,9,588
18.07.18 15:33:31,C,9,588
18.07.18 15:34:01,C,9,588
18.07.18 15:34:31,C,9,588
18.07.18 15:35:01,C,9,588
18.07.18 15:35:31,C,9,588
18.07.18 15:36:01,C,9,588
18.07.18 15:36:31,C,9,588
18.07.18 15:37:01,C,9,588
18.07.18 15:37:31,C,9,588
18.07.18 15:38:01,C,9,588
18.07.18 15:38:31,C,9,588
18.07.18 15:39:01,C,10,09
18.07.18 15:39:31,C,10,09
18.07.18 15:40:01,C,10,09
18.07.18 15:40:31,C,10,09
18.07.18 15:41:01,C,10,09
18.07.18 15:41:31,C,10,09
18.07.18 15:42:01,C,10,09
18.07.18 15:42:31,C,10,09
18.07.18 15:43:01,C,10,09
18.07.18 15:43:31,C,10,09
18.07.18 15:44:01,C,10,09
18.07.18 15:44:31,C,10,09
18.07.18 15:45:01,C,10,09
18.07.18 15:45:31,C,10,592
18.07.18 15:46:01,C,10,592
18.07.18 15:46:31,C,10,592
18.07.18 15:47:01,C,11,093
18.07.18 15:47:31,C,11,093
18.07.18 15:48:01,C,11,093
